x,y
4098.346,3618.226
4098.339,3622.164
4098.332,3626.102
4098.325,3630.04
4098.318,3633.977
4098.311,3637.915
4098.304,3641.853
4098.297,3645.791
4094.352,3649.722
4090.406,3653.653
4086.461,3657.584
4082.516,3661.515
4082.509,3665.453
4082.502,3669.391
4082.495,3673.329
4082.488,3677.267
4082.481,3681.205
4082.474,3685.143
4082.467,3689.081
4082.46,3693.019
4082.453,3696.956
4082.446,3700.894
4082.438,3704.832
4082.431,3708.77
4078.486,3712.701
4074.542,3716.632
4070.604,3716.625
4066.658,3720.556
4066.651,3724.494
4066.644,3728.432
4066.637,3732.37
4066.63,3736.308
4066.623,3740.246
4066.616,3744.184
4066.609,3748.122
4066.602,3752.06
4066.595,3755.997
4062.65,3759.928
4058.705,3763.859
4054.767,3763.852
4050.822,3767.783
4050.814,3771.721
4050.807,3775.659
4050.8,3779.597
4050.793,3783.535
4050.786,3787.473
4050.779,3791.411
4050.772,3795.349
4050.765,3799.287
4050.758,3803.225
4046.813,3807.156
4042.875,3807.148
4038.93,3811.079
4034.985,3815.01
4034.978,3818.948
4034.971,3822.886
4034.964,3826.824
4034.957,3830.762
4034.949,3834.7
4034.942,3838.638
4034.935,3842.576
4034.928,3846.514
4030.983,3850.445
4030.976,3854.383
4027.038,3854.375
4023.093,3858.306
4019.148,3862.237
4019.141,3866.175
4019.134,3870.113
4019.127,3874.051
4019.12,3877.989
4019.113,3881.927
4019.106,3885.865
4019.099,3889.803
4019.092,3893.741
4015.146,3897.672
4011.201,3901.603
4007.256,3905.533
4003.311,3909.464
4003.304,3913.402
4003.297,3917.34
4003.29,3921.278
4003.283,3925.216
4003.276,3929.154
4003.269,3933.092
4003.262,3937.03
4003.255,3940.968
4003.248,3944.906
4003.24,3948.844
4003.233,3952.782
4003.226,3956.72
4003.219,3960.658
4003.212,3964.596
4003.205,3968.534
4003.198,3972.472
4003.191,3976.41
4003.184,3980.348
4003.177,3984.286
4003.17,3988.224
4003.163,3992.162
4003.156,3996.099
4003.148,4000.037
4003.141,4003.975
4003.134,4007.913
4003.127,4011.851
4003.12,4015.789
4003.113,4019.727
4003.106,4023.665
4003.099,4027.603
4003.092,4031.541
4003.085,4035.479
4003.078,4039.417
4003.071,4043.355
4003.063,4047.293
4003.056,4051.231
4003.049,4055.169
4003.042,4059.107
4003.035,4063.045
4003.028,4066.983
4003.021,4070.921
4003.014,4074.859
4003.007,4078.797
4003,4082.735
4002.993,4086.672
4002.986,4090.61
4002.979,4094.548
4002.971,4098.486
4002.964,4102.424
4002.957,4106.362
4002.95,4110.3
3999.005,4114.231
3998.998,4118.169
3995.06,4118.162
3991.122,4118.155
3987.184,4118.148
3983.246,4118.141
3979.308,4118.134
3975.37,4118.126
3971.432,4118.12
3967.494,4118.112
3963.556,4118.105
3959.612,4122.036
3955.667,4125.967
3955.659,4129.905
3951.714,4133.836
3947.776,4133.829
3943.838,4133.822
3939.9,4133.814
3935.962,4133.808
3932.025,4133.8
3928.087,4133.793
3924.149,4133.786
3920.211,4133.779
3916.273,4133.772
3912.335,4133.765
3908.397,4133.758
3904.459,4133.751
3900.521,4133.744
3896.583,4133.737
3892.645,4133.729
3888.707,4133.723
3884.769,4133.715
3880.831,4133.708
3876.893,4133.701
3872.955,4133.694
3869.017,4133.687
3865.079,4133.68
3861.141,4133.673
3857.203,4133.666
3853.265,4133.659
3849.32,4137.59
3845.375,4141.521
3845.368,4145.458
3841.423,4149.39
3837.485,4149.382
3833.547,4149.375
3829.609,4149.368
3825.671,4149.361
3821.733,4149.354
3817.795,4149.347
3813.857,4149.34
3809.92,4149.333
3805.982,4149.326
3802.044,4149.319
3798.106,4149.312
3794.168,4149.305
3790.23,4149.297
3786.292,4149.291
3782.354,4149.283
3778.416,4149.276
3774.478,4149.269
3770.54,4149.262
3766.602,4149.255
3762.664,4149.248
3758.726,4149.241
3754.788,4149.234
3750.85,4149.227
3746.912,4149.22
3742.974,4149.212
3739.036,4149.206
3735.098,4149.198
3731.16,4149.191
3727.222,4149.184
3723.284,4149.177
3719.347,4149.17
3715.409,4149.163
3711.471,4149.156
3707.533,4149.149
3703.595,4149.142
3699.657,4149.135
3695.719,4149.127
3691.781,4149.121
3687.843,4149.113
3683.905,4149.106
3679.967,4149.099
3676.029,4149.092
3672.091,4149.085
3668.153,4149.078
3664.215,4149.071
3660.277,4149.064
3656.339,4149.057
3652.408,4145.112
3648.478,4141.167
3644.547,4137.222
3640.616,4133.276
3636.685,4129.332
3632.754,4125.387
3628.823,4121.441
3624.892,4117.497
3620.961,4113.551
3617.031,4109.606
3617.038,4105.668
3617.045,4101.73
3617.052,4097.792
3617.059,4093.854
3617.066,4089.917
3617.073,4085.979
3617.08,4082.041
3617.087,4078.103
3617.094,4074.165
3617.101,4070.227
3617.108,4066.289
3617.115,4062.351
3617.123,4058.413
3617.13,4054.475
3617.137,4050.537
3617.144,4046.599
3617.151,4042.661
3617.158,4038.723
3617.165,4034.785
3617.172,4030.847
3617.179,4026.909
3617.186,4022.971
3617.193,4019.033
3617.2,4015.095
3617.208,4011.157
3617.215,4007.219
3617.222,4003.281
3617.229,3999.344
3617.236,3995.406
3617.243,3991.468
3617.25,3987.53
3617.257,3983.592
3617.264,3979.654
3617.271,3975.716
3617.278,3971.778
3617.285,3967.84
3617.292,3963.902
3617.3,3959.964
3617.307,3956.026
